id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47774321,Condo in Singapore · 1 bedroom · 1 private bath,8978331,Jane,Central Region,Downtown Core,1.28152,103.85391,Private room,90,92,0,,,10,365,0,
47775611,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,Central Region,Tanglin,1.31837,103.82708,Entire home/apt,250,92,0,,,133,364,0,
47778000,Rental unit in Singapore · Studio · 1 bed · 1 bath,156409670,Tushita,Central Region,Bukit Merah,1.2745,103.83451,Entire home/apt,220,92,0,,,133,364,0,
47789812,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,238891646,Neha,West Region,Jurong East,1.33728,103.74627,Entire home/apt,320,92,0,,,136,364,0,
47819395,Condo in Singapore · Studio · 1 bath,238891646,Neha,Central Region,River Valley,1.2958,103.84179,Entire home/apt,350,92,0,,,136,364,0,
47838915,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 1 bath,138649185,Apac,Central Region,Kallang,1.3277,103.86393,Entire home/apt,225,92,0,,,260,364,0,
47893438,Rental unit in Singapore · 1 bedroom · 2 beds · 1 shared bath,178726014,Kay,Central Region,Geylang,1.32478,103.90492,Private room,,92,0,,,1,0,0,
47911042,Boutique hotel in Bugis · ★4.63 · Studio · 1 bed · 1 private bath,348556619,Yee,Central Region,Downtown Core,1.298,103.85571,Private room,111,1,125,2023-11-30,3.67,3,355,19,S0451
47911419,Boutique hotel in Bugis · ★4.47 · Studio · 1 bed · 1 private bath,348556619,Yee,Central Region,Downtown Core,1.29628,103.85681,Private room,116,1,15,2023-03-08,0.43,3,352,2,S0451
47912630,Boutique hotel in Bugis · ★4.49 · Studio · 1 bed · 1 private bath,386195881,Angelina,Central Region,Downtown Core,1.29823,103.85561,Private room,110,1,118,2023-12-20,3.55,3,356,51,S0451
47912877,Boutique hotel in Singapore · ★4.63 · Studio · 1 bed · 1 private bath,386195881,Angelina,Central Region,Downtown Core,1.29674,103.85733,Private room,124,1,73,2023-12-26,2.08,3,354,23,S0451
47913062,Rental unit in Singapore · Studio · 1 bath,279311966,Jean,Central Region,Queenstown,1.27975,103.78745,Private room,,7,1,2021-11-21,0.04,4,0,0,Authorised Serviced Apartment
47913724,Rental unit in Singapore · Studio · 1 bath,279311966,Jean,Central Region,Queenstown,1.2801,103.78778,Private room,,6,1,2021-05-18,0.03,4,0,0,Authorised Serviced Apartment
47927795,Serviced apartment in Novena  · 1 bedroom · 1 bath,66406177,Jay,Central Region,Novena,1.31729,103.84692,Entire home/apt,,92,0,,,16,0,0,
47927882,Serviced apartment in Novena  · ★5.0 · 1 bedroom · 1 bath,66406177,Jay,Central Region,Novena,1.31917,103.84845,Entire home/apt,,92,3,2021-12-12,0.11,16,0,0,
47931824,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,238891646,Neha,Central Region,Queenstown,1.29575,103.80359,Entire home/apt,401,92,0,,,136,364,0,
47945468,Boutique hotel in Tanjong Pagar · ★4.77 · Studio · 1 bed · 1 shared bath,299971996,Ling,Central Region,Outram,1.2795,103.84329,Private room,81,1,757,2023-12-27,21.67,7,365,396,S0464
47945578,Boutique hotel in Tanjong Pagar · ★4.31 · Studio · 1 bed · 1 private bath,299971996,Ling,Central Region,Downtown Core,1.27829,103.84552,Private room,127,1,13,2023-12-09,0.40,7,363,6,S0464
47945703,Boutique hotel in Tanjong Pagar · ★4.77 · Studio · 1 bed · 1 shared bath,299971996,Ling,Central Region,Outram,1.27752,103.84409,Private room,117,1,29,2023-12-23,0.89,7,0,17,S0464
47945986,Boutique hotel in Tanjong Pagar · ★4.56 · Studio · 1 bed · 1 private bath,299971996,Ling,Central Region,Outram,1.27933,103.8434,Private room,142,1,27,2023-08-25,0.79,7,362,7,S0464
48007776,Condo in Singapore · 1 bedroom · 2 beds · 1 private bath,340446929,Danny,Central Region,Tanglin,1.31544,103.83089,Private room,120,92,0,,,1,365,0,
48019222,Boutique hotel in Chinatown · ★4.72 · Studio · 1 bed · 1 shared bath,223971227,Fang,Central Region,Outram,1.2813,103.84443,Private room,89,1,356,2023-12-23,14.45,6,0,214,S0445
48019325,Boutique hotel in Chinatown · ★4.77 · Studio · 1 bed · 1 shared bath,223971227,Fang,Central Region,Outram,1.28267,103.84564,Private room,126,1,35,2023-11-30,1.71,6,364,29,S0445
48019417,Boutique hotel in Chinatown · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,223971227,Fang,Central Region,Outram,1.28283,103.84501,Private room,132,1,61,2023-12-11,2.84,6,362,33,S0445
48019515,Boutique hotel in Chinatown · ★4.69 · Studio · 2 beds · 1 shared bath,223971227,Fang,Central Region,Outram,1.2808,103.84586,Private room,153,1,32,2023-12-16,1.62,6,332,21,S0445
48033280,Boutique hotel in Little India · ★4.43 · Studio · 1 bed · 1 shared bath,328013026,Alex,Central Region,Rochor,1.30658,103.85367,Private room,129,1,205,2023-12-05,7.11,6,365,89,S0452
48033351,Boutique hotel in Little India · ★4.39 · Studio · 2 beds · 1 shared bath,328013026,Alex,Central Region,Rochor,1.3062,103.85596,Private room,128,1,484,2023-12-23,17.24,6,364,282,S0452
48033436,Boutique hotel in Little India · ★4.47 · Studio · 1 bed · 1 private bath,328013026,Alex,Central Region,Rochor,1.30469,103.85578,Private room,152,1,92,2023-12-13,3.14,6,364,47,S0452
48034619,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,West Region,Clementi,1.30033,103.76588,Entire home/apt,459,6,0,,,260,364,0,Authorised Serviced Apartment
48082868,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,West Region,Jurong East,1.33711,103.74169,Entire home/apt,397,92,0,,,136,89,0,
48085243,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,238891646,Neha,West Region,Jurong West,1.34649,103.72332,Entire home/apt,400,92,0,,,136,364,0,
48098802,Condo in Singapore · 1 bedroom · 1 shared bath,8978331,Jane,Central Region,Downtown Core,1.28172,103.85342,Private room,100,92,2,2022-12-30,0.06,10,365,1,
48127824,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,138649185,Apac,West Region,Clementi,1.30038,103.76371,Entire home/apt,691,6,1,2022-03-11,0.05,260,357,0,Authorised Serviced Apartment
48141144,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,Central Region,Newton,1.30351,103.83823,Entire home/apt,700,6,0,,,260,364,0,Authorised Serviced Apartment
48141431,Serviced apartment in Singapore · 3 bedrooms · 4 beds · 3 baths,138649185,Apac,Central Region,Orchard,1.30288,103.83654,Entire home/apt,833,30,1,2023-08-23,0.24,260,364,1,Authorised Serviced Apartment
48153394,Serviced apartment in Singapore · Studio · 1 bed · 1 bath,138649185,Apac,Central Region,Marine Parade,1.30082,103.88613,Entire home/apt,210,6,0,,,260,364,0,
48176330,Serviced apartment in Singapore · Studio · 1 bed · 1 bath,138649185,Apac,Central Region,Kallang,1.30053,103.88421,Entire home/apt,180,7,2,2021-12-15,0.08,260,301,0,Authorised Serviced Apartment
48191140,Serviced apartment in Singapore · Studio · 1 bed · 1 bath,138649185,Apac,Central Region,Marine Parade,1.30056,103.88594,Entire home/apt,220,7,0,,,260,364,0,
48192343,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,238891646,Neha,Central Region,Kallang,1.31219,103.85944,Entire home/apt,250,92,0,,,136,364,0,
48246660,Condo in Singapore · ★5.0 · 1 bedroom · 2 beds · 1 private bath,211943606,Yan,West Region,Jurong East,1.34676,103.73229,Private room,,92,4,2022-01-05,0.13,1,0,0,
48261012,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,55844797,Steph,Central Region,Rochor,1.30104,103.85026,Private room,126,92,1,2021-08-08,0.03,10,7,0,
48264716,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,55844797,Steph,Central Region,Rochor,1.30054,103.85248,Private room,126,92,1,2021-06-22,0.03,10,115,0,
48265114,Rental unit in Singapore · ★4.80 · 1 bedroom · 1 bed · 1 private bath,55844797,Steph,Central Region,Rochor,1.30117,103.85055,Private room,111,92,5,2021-11-30,0.15,10,160,0,
48265411,Rental unit in Singapore · ★4.67 · 1 bedroom · 2 beds · 1 private bath,55844797,Steph,Central Region,Rochor,1.30198,103.85033,Private room,136,92,3,2022-01-09,0.09,10,180,0,
48286216,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,225641992,David,Central Region,Orchard,1.30213,103.83721,Entire home/apt,375,6,0,,,6,356,0,Authorised Serviced Apartment
48313505,Rental unit in Singapore · ★4.86 · 1 bedroom · 1 bed · 2 shared baths,23874147,Adrian,North Region,Woodlands,1.43064,103.77327,Private room,47,92,7,2023-11-26,0.21,3,293,2,
48510579,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 private bath,148161755,Jan,Central Region,Rochor,1.29889,103.85232,Private room,280,6,1,2022-10-22,0.07,31,157,0,Authorised Serviced Apartment
48531484,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 private bath,148161755,Jan,Central Region,Rochor,1.29888,103.85204,Private room,280,6,0,,,31,157,0,Authorised Serviced Apartment
48531971,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 1 bath,138649185,Apac,West Region,Jurong East,1.33669,103.74073,Entire home/apt,310,92,2,2022-11-20,0.12,260,364,0,
48591933,Townhouse in Singapore · ★4.80 · 1 bedroom · 2 beds · 4 baths,270498230,Ananda,Central Region,Kallang,1.31158,103.85606,Private room,49,92,5,2023-06-16,0.19,9,299,1,
48593056,Rental unit in Singapore · ★4.33 · 1 bedroom · 1 bed · 4 shared baths,270498230,Ananda,Central Region,Kallang,1.31274,103.85842,Private room,50,92,3,2022-08-10,0.12,9,299,0,
48613065,Boutique hotel in Singapore · ★4.0 · 1 bedroom · 1 bed · 1 private bath,256587033,Feng,Central Region,Outram,1.28303,103.84497,Private room,167,1,6,2023-07-25,0.25,8,181,3,S0408
48688017,Home in Singapore · Studio · 2 beds · 1 bath,206769167,Maggie Wu,North Region,Yishun,1.40544,103.82071,Private room,80,92,0,,,6,89,0,
48743492,Boutique hotel in Singapore · ★4.0 · 1 bedroom · 1 bed · 1 private bath,256587033,Feng,Central Region,Outram,1.28207,103.84271,Private room,190,1,3,2022-12-09,0.13,8,162,0,S0408
48816051,Rental unit in Singapore · ★4.67 · 2 bedrooms · 6 beds · 4 shared baths,270498230,Ananda,Central Region,Kallang,1.31267,103.8566,Private room,99,92,3,2022-02-26,0.09,9,299,0,
48924200,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,16468727,Luis,Central Region,Rochor,1.30078,103.84756,Entire home/apt,,19,1,2022-07-25,0.06,1,0,0,Authorised Serviced Apartment
48950684,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,Central Region,Newton,1.30456,103.8405,Entire home/apt,90,92,0,,,260,364,0,
49048346,Boutique hotel in Singapore · ★4.66 · 1 bedroom · 1 bed · 1.5 baths,299971996,Ling,Central Region,Outram,1.27919,103.84514,Private room,142,1,131,2023-12-17,4.30,7,358,48,S0464
49048569,Boutique hotel in Singapore · ★4.70 · 1 bedroom · 1 bed · 0 shared baths,299971996,Ling,Central Region,Downtown Core,1.27773,103.84547,Private room,117,1,54,2023-12-20,1.67,7,361,34,S0464
49081728,Hotel in Singapore · Studio · 1 private bath,328368210,Luxury Hotel,Central Region,River Valley,1.30431,103.82952,Private room,973,92,0,,,6,364,0,
49082170,Hotel in Singapore · Studio · 1 private bath,328368210,Luxury Hotel,Central Region,River Valley,1.30442,103.82895,Private room,710,92,0,,,6,364,0,
49082424,Hotel in Singapore · Studio · 1 private bath,328368210,Luxury Hotel,Central Region,Orchard,1.30454,103.82954,Private room,791,92,0,,,6,364,0,
49082585,Hotel in Singapore · Studio · 1 private bath,328368210,Luxury Hotel,Central Region,River Valley,1.30412,103.82928,Private room,1073,92,0,,,6,364,0,
49083516,Hotel in Singapore · Studio · 1 bed · 1 private bath,328368210,Luxury Hotel,Central Region,River Valley,1.30406,103.82936,Private room,1205,92,0,,,6,364,0,
49083651,Hotel in Singapore · Studio · 1 bed · 1 private bath,328368210,Luxury Hotel,Central Region,Orchard,1.30457,103.82774,Private room,1657,92,0,,,6,364,0,
49087160,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,97878860,Chess,Central Region,Kallang,1.31331,103.85854,Private room,49,92,0,,,62,360,0,
49099456,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,Central Region,River Valley,1.29649,103.84203,Entire home/apt,380,92,0,,,136,364,0,
49099810,Boutique hotel in Singapore · ★4.51 · Studio · 1 bed · 1 private bath,386195881,Angelina,Central Region,Downtown Core,1.2961,103.85761,Private room,107,1,105,2023-12-07,3.37,3,356,54,S0451
49100433,Boutique hotel in Singapore · ★4.67 · Studio · 1 bed · 1 private bath,348556619,Yee,Central Region,Downtown Core,1.2962,103.85731,Private room,104,1,89,2023-12-07,2.74,3,355,14,S0451
49133042,Serviced apartment in Tanjong Pagar · ★4.20 · Studio · 1 bed · 1.5 baths,7210103,Thanksgivings,Central Region,Downtown Core,1.27469,103.84237,Entire home/apt,181,6,56,2023-12-04,1.81,6,324,14,Authorised Serviced Apartment
49209267,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,199928502,Aden,North-East Region,Hougang,1.37364,103.90219,Private room,62,92,1,2021-04-19,0.03,1,89,0,
49408255,Campsite in Singapore · 0 baths,398516085,Glamp N,East Region,Bedok,1.30397,103.92244,Entire home/apt,130,92,0,,,1,0,0,
49428269,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,Central Region,Kallang,1.30956,103.86201,Private room,49,92,0,,,93,329,0,
49445304,Serviced apartment in Singapore · 4 bedrooms · 4 beds · 3 baths,300765938,Xacco,West Region,Clementi,1.31974,103.7525,Entire home/apt,200,92,0,,,31,150,0,
49535860,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,55844797,Steph,Central Region,Rochor,1.30266,103.85041,Private room,126,92,1,2021-12-23,0.04,10,30,0,
49577387,Rental unit in Singapore · ★4.50 · 1 bedroom · 2 beds · 4 shared baths,270498230,Ananda,Central Region,Kallang,1.3115,103.85825,Private room,37,92,4,2023-09-02,0.16,9,299,1,
49597391,Home in Singapore · 1 bedroom · 2 beds · 1 bath,342075612,Jane,Central Region,Kallang,1.31822,103.85549,Entire home/apt,148,92,0,,,1,365,0,
49693917,Rental unit in Singapore · 1 bedroom · 1 shared bath,8978331,Jane,Central Region,Downtown Core,1.28097,103.85391,Private room,65,92,0,,,10,365,0,
49863210,Condo in Singapore · 4 bedrooms · 1 bed · 3.5 baths,6267838,Jackie,Central Region,Tanglin,1.31477,103.82442,Entire home/apt,,92,0,,,1,0,0,
49863259,Aparthotel in Singapore · ★4.76 · Studio · 1 bed · 1 bath,23336011,Heritage,Central Region,Downtown Core,1.29553,103.85412,Entire home/apt,245,1,63,2023-12-15,2.01,62,359,54,S0448
49893407,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,Central Region,Outram,1.27588,103.84165,Entire home/apt,266,92,0,,,133,364,0,
49896709,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 1 bath,156409670,Tushita,Central Region,Outram,1.2755,103.84223,Entire home/apt,300,92,0,,,133,364,0,
49937277,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,Central Region,Queenstown,1.2999,103.79909,Entire home/apt,239,92,0,,,260,364,0,
49939967,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,Central Region,Queenstown,1.30206,103.80034,Entire home/apt,195,92,0,,,133,364,0,
49951302,Boutique hotel in Singapore · ★4.45 · 1 bedroom · 1 bed · 0 shared baths,209260798,The Pod,Central Region,Rochor,1.30147,103.86155,Shared room,86,1,11,2023-08-29,0.57,9,361,2,S0269
50216740,Rental unit in Singapore · 1 bedroom · 3 beds · 1 shared bath,285654777,Gala,Central Region,Geylang,1.319024,103.88076,Private room,,92,0,,,1,0,0,
50220613,Serviced apartment in Singapore · ★New · 1 bedroom · 1 bed · 1.5 baths,138649185,Apac,Central Region,River Valley,1.2970244612475954,103.83638612584062,Entire home/apt,312,6,0,,,260,269,0,Authorised Serviced Apartment
50229786,Serviced apartment in Singapore · 4 bedrooms · 4 beds · 3 baths,300765938,Xacco,West Region,Clementi,1.31816,103.76098,Entire home/apt,385,92,0,,,31,363,0,
50255816,Rental unit in Singapore · Studio · 1 bed · 1.5 baths,135616667,ZhiHao,Central Region,Downtown Core,1.28237,103.85227,Private room,95,92,0,,,2,276,0,
50278378,Condo in Singapore · Studio · 1 bed · 1 bath,156409670,Tushita,Central Region,Kallang,1.3005,103.88423,Entire home/apt,152,92,2,2021-12-15,0.07,133,364,0,
50294480,Condo in Singapore · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,108476315,Jane,Central Region,Orchard,1.30124,103.83952,Private room,52,92,6,2023-04-05,0.20,2,8,2,
50333798,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,56421978,Nancy,Central Region,Kallang,1.31798,103.85175,Private room,60,92,4,2023-02-28,0.15,7,270,1,
50340792,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,2413412,Kaurus,Central Region,Kallang,1.30965,103.86018,Private room,49,92,0,,,93,328,0,
50402384,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,2413412,Kaurus,Central Region,Outram,1.28512,103.84319,Private room,69,92,0,,,93,352,0,
50404949,Serviced apartment in Singapore · ★3.33 · 1 bedroom · 2 beds · 1 bath,7210103,Thanksgivings,Central Region,Downtown Core,1.27386,103.84206,Entire home/apt,218,6,6,2023-12-21,0.20,6,300,3,Authorised Serviced Apartment
50424407,Condo in Singapore · 2 bedrooms · 2 beds · 2 baths,66406177,Jay,Central Region,Bishan,1.35346,103.85045,Entire home/apt,186,92,0,,,16,165,0,
50433019,Boat in Singapore · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,367322686,Zulfaizal,North-East Region,Punggol,1.4148,103.89859,Entire home/apt,550,1,11,2023-03-16,0.41,1,157,1,Authorised Serviced Apartment
50476069,Boutique hotel in Singapore · 1 bedroom · 1 bed · 1 shared bath,1439258,Kay,Central Region,Queenstown,1.27971,103.78613,Private room,174,1,0,,,51,335,0,S0399
50492656,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,2413412,Kaurus,Central Region,Kallang,1.31293,103.85846,Private room,49,92,1,2021-07-02,0.03,93,360,0,
50493423,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,138649185,Apac,West Region,Jurong West,1.34652,103.72554,Entire home/apt,295,92,0,,,260,364,0,
50537862,Condo in Singapore · 2 bedrooms · 2 beds · 2 baths,156409670,Tushita,West Region,Jurong East,1.34493,103.72393,Entire home/apt,260,92,0,,,133,364,0,
50538895,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,Central Region,Downtown Core,1.27413,103.84231,Entire home/apt,250,92,0,,,133,364,0,
50562391,Condo in Singapore · 1 bedroom · 1 private bath,8978331,Jane,Central Region,Downtown Core,1.28142,103.85374,Private room,115,92,1,2021-08-15,0.03,10,363,0,
50577215,Condo in Singapore · 2 bedrooms · 2 beds · 1 bath,151196270,Habyt,Central Region,Bukit Merah,1.28533,103.83335,Entire home/apt,150,90,0,,,10,291,0,Authorised Serviced Apartment
